Location,Site_Name,Latitude,Longitude,Solar_GW,Wind_GW,Battery_GWh,System_Capacity_Factor,LCOE_USD_per_MWh,Annual_Load_MWh,Energy_Served_MWh,Unmet_Load_MWh,Overproduction_MWh
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,1.00,0.00,5.00,0.0004,24153.40,8760000.00,3069.67,8756930.33,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,1.00,0.00,6.00,0.0004,20924.91,8760000.00,3544.01,8756455.99,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,1.00,0.00,7.00,0.0005,18458.62,8760000.00,4018.35,8755981.65,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,1.00,0.00,8.00,0.0005,16513.08,8760000.00,4492.70,8755507.30,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,1.00,0.00,9.00,0.0006,14939.17,8760000.00,4967.04,8755032.96,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,1.00,0.00,10.00,0.0006,13639.66,8760000.00,5441.38,8754558.62,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,1.00,0.00,11.00,0.0007,12548.55,8760000.00,5915.72,8754084.28,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,1.00,0.00,12.00,0.0007,11619.42,8760000.00,6390.06,8753609.94,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,1.00,0.00,13.00,0.0008,10818.71,8760000.00,6864.40,8753135.60,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,1.00,0.00,14.00,0.0008,10121.49,8760000.00,7338.75,8752661.25,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,1.00,0.00,15.00,0.0009,9508.94,8760000.00,7813.09,8752186.91,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,1.00,0.0002,79213.08,8760000.00,1870.27,8758129.73,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,2.00,0.0003,63193.86,8760000.00,2344.61,8757655.39,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,3.00,0.0003,52565.70,8760000.00,2818.95,8757181.05,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,4.00,0.0004,44999.14,8760000.00,3293.29,8756706.71,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,5.00,0.0004,39337.82,8760000.00,3767.63,8756232.37,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,6.00,0.0005,34942.52,8760000.00,4241.98,8755758.02,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,7.00,0.0005,31431.41,8760000.00,4716.32,8755283.68,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,8.00,0.0006,28562.01,8760000.00,5190.66,8754809.34,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,9.00,0.0006,26173.14,8760000.00,5665.00,8754335.00,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,10.00,0.0007,24153.40,8760000.00,6139.34,8753860.66,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,11.00,0.0008,22423.38,8760000.00,6613.68,8753386.32,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,12.00,0.0008,20924.88,8760000.00,7088.03,8752911.97,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,13.00,0.0009,19614.39,8760000.00,7562.37,8752437.63,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,14.00,0.0009,18458.60,8760000.00,8036.71,8751963.29,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,2.00,0.00,15.00,0.0010,17431.64,8760000.00,8511.05,8751488.95,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,1.00,0.0003,86525.43,8760000.00,2568.23,8757431.77,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,2.00,0.0003,73040.99,8760000.00,3042.57,8756957.43,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,3.00,0.0004,63193.95,8760000.00,3516.91,8756483.09,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,4.00,0.0005,55687.32,8760000.00,3991.26,8756008.74,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,5.00,0.0005,49775.55,8760000.00,4465.60,8755534.40,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,6.00,0.0006,44999.09,8760000.00,4939.94,8755060.06,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,7.00,0.0006,41059.56,8760000.00,5414.28,8754585.72,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,8.00,0.0007,37754.70,8760000.00,5888.62,8754111.38,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,9.00,0.0007,34942.57,8760000.00,6362.96,8753637.04,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,10.00,0.0008,32520.58,8760000.00,6837.31,8753162.69,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,11.00,0.0008,30412.89,8760000.00,7311.65,8752688.35,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,12.00,0.0009,28562.01,8760000.00,7785.99,8752214.01,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,13.00,0.0009,26923.70,8760000.00,8260.33,8751739.67,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,14.00,0.0010,25463.33,8760000.00,8734.67,8751265.33,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,3.00,0.00,15.00,0.0011,24153.40,8760000.00,9209.01,8750790.99,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,1.00,0.0004,90712.59,8760000.00,3266.19,8756733.81,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,2.00,0.0004,79213.08,8760000.00,3740.54,8756259.46,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,3.00,0.0005,70302.08,8760000.00,4214.88,8755785.12,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,4.00,0.0005,63193.86,8760000.00,4689.22,8755310.78,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,5.00,0.0006,57391.62,8760000.00,5163.56,8754836.44,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,6.00,0.0006,52565.70,8760000.00,5637.90,8754362.10,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,7.00,0.0007,48488.82,8760000.00,6112.24,8753887.76,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,8.00,0.0008,44999.14,8760000.00,6586.58,8753413.42,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,9.00,0.0008,41978.26,8760000.00,7060.93,8752939.07,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,10.00,0.0009,39337.76,8760000.00,7535.27,8752464.73,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,11.00,0.0009,37010.01,8760000.00,8009.61,8751990.39,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,12.00,0.0010,34942.56,8760000.00,8483.95,8751516.05,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,13.00,0.0010,33094.04,8760000.00,8958.29,8751041.71,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,14.00,0.0011,31431.44,8760000.00,9432.63,8750567.37,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,4.00,0.00,15.00,0.0011,29928.02,8760000.00,9906.98,8750093.02,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,1.00,0.0005,93425.07,8760000.00,3964.16,8756035.84,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,2.00,0.0005,83444.19,8760000.00,4438.50,8755561.50,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,3.00,0.0006,75390.64,8760000.00,4912.84,8755087.16,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,4.00,0.0006,68755.32,8760000.00,5387.18,8754612.82,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,5.00,0.0007,63193.92,8760000.00,5861.52,8754138.48,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,6.00,0.0007,58465.23,8760000.00,6335.86,8753664.14,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,7.00,0.0008,54395.19,8760000.00,6810.21,8753189.79,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,8.00,0.0008,50855.27,8760000.00,7284.55,8752715.45,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,9.00,0.0009,47748.18,8760000.00,7758.89,8752241.11,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,10.00,0.0009,44999.11,8760000.00,8233.23,8751766.77,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,11.00,0.0010,42549.55,8760000.00,8707.57,8751292.43,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,12.00,0.0010,40353.07,8760000.00,9181.91,8750818.09,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,13.00,0.0011,38372.35,8760000.00,9656.26,8750343.74,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,14.00,0.0012,36577.15,8760000.00,10130.60,8749869.40,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,5.00,0.00,15.00,0.0012,34942.55,8760000.00,10604.94,8749395.06,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,1.00,0.0005,95325.58,8760000.00,4662.12,8755337.88,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,2.00,0.0006,86525.43,8760000.00,5136.46,8754863.54,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,3.00,0.0006,79213.22,8760000.00,5610.80,8754389.20,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,4.00,0.0007,73040.99,8760000.00,6085.14,8753914.86,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,5.00,0.0007,67761.33,8760000.00,6559.49,8753440.51,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,6.00,0.0008,63193.86,8760000.00,7033.83,8752966.17,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,7.00,0.0009,59203.51,8760000.00,7508.17,8752491.83,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,8.00,0.0009,55687.39,8760000.00,7982.51,8752017.49,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,9.00,0.0010,52565.70,8760000.00,8456.85,8751543.15,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,10.00,0.0010,49775.61,8760000.00,8931.19,8751068.81,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,11.00,0.0011,47266.88,8760000.00,9405.54,8750594.46,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,12.00,0.0011,44999.09,8760000.00,9879.88,8750120.12,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,13.00,0.0012,42939.09,8760000.00,10354.22,8749645.78,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,14.00,0.0012,41059.56,8760000.00,10828.56,8749171.44,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,6.00,0.00,15.00,0.0013,39337.78,8760000.00,11302.90,8748697.10,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,1.00,0.0006,96731.14,8760000.00,5360.08,8754639.92,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,2.00,0.0007,88869.46,8760000.00,5834.42,8754165.58,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,3.00,0.0007,82189.86,8760000.00,6308.77,8753691.23,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,4.00,0.0008,76444.58,8760000.00,6783.11,8753216.89,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,5.00,0.0008,71450.32,8760000.00,7257.45,8752742.55,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,6.00,0.0009,67068.85,8760000.00,7731.79,8752268.21,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,7.00,0.0009,63193.90,8760000.00,8206.13,8751793.87,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,8.00,0.0010,59742.45,8760000.00,8680.47,8751319.53,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,9.00,0.0010,56648.59,8760000.00,9154.82,8750845.18,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,10.00,0.0011,53859.60,8760000.00,9629.16,8750370.84,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,11.00,0.0012,51332.50,8760000.00,10103.50,8749896.50,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,12.00,0.0012,49032.03,8760000.00,10577.84,8749422.16,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,13.00,0.0013,46929.03,8760000.00,11052.18,8748947.82,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,14.00,0.0013,44999.12,8760000.00,11526.52,8748473.48,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,7.00,0.00,15.00,0.0014,43221.73,8760000.00,12000.87,8747999.13,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,1.00,0.0007,97812.67,8760000.00,6058.05,8753941.95,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,2.00,0.0007,90712.46,8760000.00,6532.39,8753467.61,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,3.00,0.0008,84573.58,8760000.00,7006.73,8752993.27,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,4.00,0.0009,79213.19,8760000.00,7481.07,8752518.93,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,5.00,0.0009,74492.01,8760000.00,7955.41,8752044.59,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,6.00,0.0010,70302.16,8760000.00,8429.75,8751570.25,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,7.00,0.0010,66558.71,8760000.00,8904.09,8751095.91,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,8.00,0.0011,63193.86,8760000.00,9378.44,8750621.56,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,9.00,0.0011,60153.07,8760000.00,9852.78,8750147.22,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,10.00,0.0012,57391.62,8760000.00,10327.12,8749672.88,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,11.00,0.0012,54872.70,8760000.00,10801.46,8749198.54,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,12.00,0.0013,52565.70,8760000.00,11275.80,8748724.20,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,13.00,0.0013,50444.97,8760000.00,11750.14,8748249.86,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,14.00,0.0014,48488.78,8760000.00,12224.49,8747775.51,0.00
Lat64.15_Lon-21.94,site_5_Reykjavík_Iceland,64.1466,-21.9426,8.00,0.00,15.00,0.0014,46678.77,8760000.00,12698.83,8747301.17,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,1.00,0.0002,39347.18,8760000.00,1882.79,8758117.21,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,2.00,0.0003,31435.52,8760000.00,2357.13,8757642.87,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,3.00,0.0003,26174.65,8760000.00,2831.47,8757168.53,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,4.00,0.0004,22423.51,8760000.00,3305.81,8756694.19,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,5.00,0.0004,19613.71,8760000.00,3780.16,8756219.84,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,6.00,0.0005,17430.51,8760000.00,4254.50,8755745.50,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,7.00,0.0005,15685.29,8760000.00,4728.84,8755271.16,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,8.00,0.0006,14258.27,8760000.00,5203.18,8754796.82,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,9.00,0.0006,13069.70,8760000.00,5677.52,8754322.48,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,10.00,0.0007,12064.41,8760000.00,6151.86,8753848.14,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,11.00,0.0008,11203.04,8760000.00,6626.21,8753373.79,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,12.00,0.0008,10456.77,8760000.00,7100.55,8752899.45,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,13.00,0.0009,9803.96,8760000.00,7574.89,8752425.11,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,14.00,0.0009,9228.10,8760000.00,8049.23,8751950.77,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,1.00,0.00,15.00,0.0010,8716.32,8760000.00,8523.57,8751476.43,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,1.00,0.0004,45013.38,8760000.00,3291.24,8756708.76,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,2.00,0.0004,39347.18,8760000.00,3765.58,8756234.42,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,3.00,0.0005,34948.79,8760000.00,4239.92,8755760.08,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,4.00,0.0005,31435.52,8760000.00,4714.26,8755285.74,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,5.00,0.0006,28564.61,8760000.00,5188.60,8754811.40,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,6.00,0.0006,26174.65,8760000.00,5662.94,8754337.06,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,7.00,0.0007,24154.08,8760000.00,6137.29,8753862.71,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,8.00,0.0008,22423.47,8760000.00,6611.63,8753388.37,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,9.00,0.0008,20924.56,8760000.00,7085.97,8752914.03,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,10.00,0.0009,19613.74,8760000.00,7560.31,8752439.69,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,11.00,0.0009,18457.69,8760000.00,8034.65,8751965.35,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,12.00,0.0010,17430.53,8760000.00,8508.99,8751491.01,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,13.00,0.0010,16511.82,8760000.00,8983.34,8751016.66,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,14.00,0.0011,15685.29,8760000.00,9457.68,8750542.32,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,2.00,0.00,15.00,0.0011,14937.70,8760000.00,9932.02,8750067.98,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,1.00,0.0005,47283.48,8760000.00,4699.68,8755300.32,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,2.00,0.0006,42951.58,8760000.00,5174.02,8754825.98,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,3.00,0.0006,39347.18,8760000.00,5648.37,8754351.63,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,4.00,0.0007,36301.34,8760000.00,6122.71,8753877.29,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,5.00,0.0008,33693.50,8760000.00,6597.05,8753402.95,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,6.00,0.0008,31435.52,8760000.00,7071.39,8752928.61,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,7.00,0.0009,29461.42,8760000.00,7545.73,8752454.27,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,8.00,0.0009,27720.84,8760000.00,8020.07,8751979.93,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,9.00,0.0010,26174.62,8760000.00,8494.42,8751505.58,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,10.00,0.0010,24791.98,8760000.00,8968.76,8751031.24,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,11.00,0.0011,23548.24,8760000.00,9443.10,8750556.90,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,12.00,0.0011,22423.48,8760000.00,9917.44,8750082.56,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,13.00,0.0012,21401.40,8760000.00,10391.78,8749608.22,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,14.00,0.0012,20468.56,8760000.00,10866.12,8749133.88,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,3.00,0.00,15.00,0.0013,19613.73,8760000.00,11340.47,8748659.53,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,1.00,0.0007,48506.59,8760000.00,6108.13,8753891.87,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,2.00,0.0008,45013.45,8760000.00,6582.47,8753417.53,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,3.00,0.0008,41989.91,8760000.00,7056.81,8752943.19,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,4.00,0.0009,39347.18,8760000.00,7531.16,8752468.84,0.00
